,Rating_sum,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,age,interest,personality,religion,activity,budget,alcohol,smoking_area,dress_code,accessibility,price,Rambience,area,other_services
947,4,TRUE,social drinker,no preference,friends,car owner,single,independent,22,variety,hard-worker,none,student,medium,No_Alcohol_Served,none,informal,completely,low,familiar,closed,none
948,4,TRUE,social drinker,no preference,friends,car owner,single,independent,22,variety,hard-worker,none,student,medium,No_Alcohol_Served,none,informal,completely,low,familiar,closed,none
949,6,TRUE,social drinker,no preference,friends,car owner,single,independent,22,variety,hard-worker,none,student,medium,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
950,5,TRUE,social drinker,no preference,friends,car owner,married,dependent,21,eco-friendly,hard-worker,none,student,medium,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,closed,none
951,4,TRUE,social drinker,no preference,friends,car owner,married,dependent,21,eco-friendly,hard-worker,none,student,medium,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
952,6,TRUE,social drinker,no preference,friends,car owner,married,dependent,21,eco-friendly,hard-worker,none,student,medium,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
953,1,TRUE,social drinker,no preference,friends,car owner,married,dependent,21,eco-friendly,hard-worker,none,student,medium,Wine-Beer,none,informal,no_accessibility,medium,familiar,closed,none
954,6,TRUE,social drinker,no preference,friends,car owner,married,dependent,21,eco-friendly,hard-worker,none,student,medium,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
955,2,TRUE,social drinker,no preference,friends,car owner,married,dependent,21,eco-friendly,hard-worker,none,student,medium,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
956,0,FALSE,abstemious,informal,solitary,car owner,single,dependent,22,none,hard-worker,none,student,medium,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,closed,none
957,0,FALSE,abstemious,informal,solitary,car owner,single,dependent,22,none,hard-worker,none,student,medium,Wine-Beer,none,informal,no_accessibility,medium,familiar,closed,none
958,0,FALSE,abstemious,informal,solitary,car owner,single,dependent,22,none,hard-worker,none,student,medium,Wine-Beer,none,informal,no_accessibility,medium,familiar,closed,none
959,0,FALSE,abstemious,informal,solitary,car owner,single,dependent,22,none,hard-worker,none,student,medium,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
960,0,FALSE,abstemious,informal,solitary,car owner,single,dependent,22,none,hard-worker,none,student,medium,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
961,0,FALSE,abstemious,informal,solitary,car owner,single,dependent,22,none,hard-worker,none,student,medium,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,closed,none
962,0,FALSE,abstemious,informal,solitary,car owner,single,dependent,22,none,hard-worker,none,student,medium,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
963,0,FALSE,abstemious,informal,solitary,car owner,single,dependent,22,none,hard-worker,none,student,medium,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,closed,none
964,0,FALSE,abstemious,informal,solitary,car owner,single,dependent,22,none,hard-worker,none,student,medium,Wine-Beer,none,informal,no_accessibility,medium,familiar,closed,none
965,0,FALSE,abstemious,informal,solitary,car owner,single,dependent,22,none,hard-worker,none,student,medium,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
966,0,FALSE,casual drinker,informal,solitary,public,single,independent,20,none,hard-worker,none,student,medium,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
967,0,FALSE,casual drinker,informal,solitary,public,single,independent,20,none,hard-worker,none,student,medium,No_Alcohol_Served,none,informal,completely,low,familiar,closed,none
968,0,FALSE,casual drinker,informal,solitary,public,single,independent,20,none,hard-worker,none,student,medium,No_Alcohol_Served,none,informal,completely,low,familiar,closed,none
969,0,FALSE,casual drinker,informal,solitary,public,single,independent,20,none,hard-worker,none,student,medium,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,closed,none
970,0,FALSE,casual drinker,informal,solitary,public,single,independent,20,none,hard-worker,none,student,medium,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,closed,none
971,0,FALSE,casual drinker,informal,solitary,public,single,independent,20,none,hard-worker,none,student,medium,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
972,0,FALSE,casual drinker,informal,solitary,public,single,independent,20,none,hard-worker,none,student,medium,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,closed,none
973,6,FALSE,abstemious,formal,family,public,single,independent,20,variety,hard-worker,Catholic,student,low,Wine-Beer,none,informal,no_accessibility,medium,familiar,closed,none
974,5,FALSE,abstemious,formal,family,public,single,independent,20,variety,hard-worker,Catholic,student,low,No_Alcohol_Served,none,informal,completely,low,familiar,closed,none
975,4,FALSE,abstemious,formal,family,public,single,independent,20,variety,hard-worker,Catholic,student,low,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,closed,none
976,4,FALSE,abstemious,formal,family,public,single,independent,20,variety,hard-worker,Catholic,student,low,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,closed,none
977,3,FALSE,abstemious,formal,family,public,single,independent,20,variety,hard-worker,Catholic,student,low,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
978,1,FALSE,abstemious,formal,family,public,single,independent,20,variety,hard-worker,Catholic,student,low,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,closed,none
979,5,FALSE,abstemious,formal,family,public,single,independent,20,variety,hard-worker,Catholic,student,low,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
980,3,FALSE,abstemious,formal,family,public,single,independent,20,variety,hard-worker,Catholic,student,low,Wine-Beer,none,informal,no_accessibility,medium,familiar,closed,none
981,4,FALSE,abstemious,informal,family,public,single,independent,21,technology,hunter-ostentatious,Catholic,student,low,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
982,4,FALSE,abstemious,informal,family,public,single,independent,21,technology,hunter-ostentatious,Catholic,student,low,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,closed,none
983,3,FALSE,abstemious,informal,family,public,single,independent,21,technology,hunter-ostentatious,Catholic,student,low,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,closed,none
984,4,FALSE,abstemious,informal,family,public,single,independent,21,technology,hunter-ostentatious,Catholic,student,low,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
985,3,FALSE,abstemious,informal,family,public,single,independent,21,technology,hunter-ostentatious,Catholic,student,low,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,closed,none
986,6,FALSE,abstemious,informal,family,public,single,independent,21,technology,hunter-ostentatious,Catholic,student,low,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
987,6,FALSE,abstemious,formal,family,public,single,independent,21,eco-friendly,hard-worker,Catholic,student,medium,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
988,4,FALSE,abstemious,informal,family,public,single,independent,21,technology,hunter-ostentatious,Catholic,student,low,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,closed,none
989,3,FALSE,abstemious,informal,family,public,single,independent,21,technology,hunter-ostentatious,Catholic,student,low,No_Alcohol_Served,none,informal,completely,low,familiar,closed,none
990,4,FALSE,abstemious,informal,family,public,single,independent,21,technology,hunter-ostentatious,Catholic,student,low,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
991,3,FALSE,abstemious,informal,family,public,single,independent,21,technology,hunter-ostentatious,Catholic,student,low,No_Alcohol_Served,not permitted,informal,no_accessibility,medium,familiar,closed,none
992,6,FALSE,abstemious,formal,family,public,single,independent,21,eco-friendly,hard-worker,Catholic,student,medium,No_Alcohol_Served,none,informal,no_accessibility,low,quiet,open,none
993,4,FALSE,abstemious,formal,family,public,single,independent,21,eco-friendly,hard-worker,Catholic,student,medium,Wine-Beer,none,informal,no_accessibility,medium,familiar,closed,none
994,2,FALSE,abstemious,formal,family,public,single,independent,21,eco-friendly,hard-worker,Catholic,student,medium,Wine-Beer,none,informal,no_accessibility,medium,familiar,closed,none
995,3,FALSE,abstemious,formal,family,public,single,independent,21,eco-friendly,hard-worker,Catholic,student,medium,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,closed,none
996,6,FALSE,abstemious,formal,family,public,single,independent,21,eco-friendly,hard-worker,Catholic,student,medium,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,closed,none
997,4,TRUE,social drinker,no preference,friends,car owner,single,independent,21,retro,thrifty-protector,Catholic,student,low,Wine-Beer,none,informal,no_accessibility,medium,familiar,closed,none
998,6,FALSE,abstemious,formal,family,public,single,independent,21,eco-friendly,hard-worker,Catholic,student,medium,No_Alcohol_Served,none,informal,no_accessibility,low,quiet,open,none
999,6,TRUE,social drinker,no preference,friends,car owner,single,independent,21,retro,thrifty-protector,Catholic,student,low,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
1000,6,FALSE,abstemious,formal,family,public,single,independent,21,eco-friendly,hard-worker,Catholic,student,medium,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
1001,6,TRUE,social drinker,no preference,friends,car owner,single,independent,21,retro,thrifty-protector,Catholic,student,low,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
1002,3,TRUE,social drinker,no preference,friends,car owner,single,independent,21,retro,thrifty-protector,Catholic,student,low,Wine-Beer,none,informal,no_accessibility,medium,familiar,closed,none
1003,6,TRUE,social drinker,no preference,friends,car owner,single,independent,21,retro,thrifty-protector,Catholic,student,low,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,closed,none
1004,3,TRUE,social drinker,no preference,friends,car owner,single,independent,21,retro,thrifty-protector,Catholic,student,low,Wine-Beer,none,informal,no_accessibility,medium,familiar,closed,none
1005,5,FALSE,abstemious,formal,family,public,single,independent,21,eco-friendly,hard-worker,Catholic,student,medium,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
1006,4,FALSE,abstemious,formal,family,public,single,independent,21,eco-friendly,hard-worker,Catholic,student,medium,Wine-Beer,none,informal,no_accessibility,medium,familiar,closed,none
1007,6,TRUE,social drinker,no preference,friends,car owner,single,independent,21,retro,thrifty-protector,Catholic,student,low,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
1008,5,TRUE,social drinker,no preference,friends,car owner,single,independent,21,retro,thrifty-protector,Catholic,student,low,No_Alcohol_Served,none,informal,completely,low,familiar,closed,none
1009,6,TRUE,social drinker,no preference,friends,car owner,single,independent,21,retro,thrifty-protector,Catholic,student,low,No_Alcohol_Served,none,informal,completely,low,familiar,closed,none
1010,6,TRUE,social drinker,no preference,friends,car owner,single,independent,21,retro,thrifty-protector,Catholic,student,low,No_Alcohol_Served,none,informal,completely,low,familiar,closed,none
1011,3,FALSE,abstemious,formal,family,public,single,independent,21,variety,hard-worker,Catholic,student,medium,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,closed,none
1012,6,FALSE,abstemious,formal,family,public,single,independent,21,variety,hard-worker,Catholic,student,medium,No_Alcohol_Served,none,informal,no_accessibility,medium,familiar,closed,none
1013,5,FALSE,abstemious,formal,family,public,single,independent,21,variety,hard-worker,Catholic,student,medium,No_Alcohol_Served,not permitted,informal,completely,low,quiet,closed,none
